price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
141.6949066074601,99.4389883206971,13,29.821762333225788,163,2.3289565574938544,2,Bed,Glass,Green,Rural,Fall,Online,BrandC,6244.848757085932
285.4983340376336,178.40102689647046,36,37.51241053723482,146,21.403858450994992,6,Bed,Wood,Red,Suburban,Spring,Online,BrandD,14036.819918439698
179.212081138059,120.24890702087473,25,32.90133887333244,134,0.10732633800094038,7,Desk,Metal,Green,Suburban,Fall,Retail,BrandA,-2650.3518225391554
406.7844885652277,308.37820763771634,24,24.19125696621344,153,1.3962456365720421,5,Sofa,Wood,Red,Suburban,Spring,Retail,BrandC,8994.569401358853
309.9170146465209,247.34039865338792,44,20.191410292366616,110,0.13032203352269733,1,Table,Metal,White,Urban,Fall,Retail,BrandA,15266.73161857168
335.5620878976367,198.95136480491354,17,40.711012363946274,37,19.3595875001285,3,Bed,Plastic,Brown,Urban,Spring,Retail,BrandA,8201.74920772736
409.06137182715236,270.85186513860737,2,33.78698557412187,130,12.521613831016396,3,Desk,Fabric,White,Rural,Winter,Retail,BrandB,3348.595468845274
228.18671269810469,138.6609939767473,13,39.23353716033483,101,8.926402840299907,4,Desk,Glass,Red,Rural,Spring,Retail,BrandD,-1553.7560709488557
461.79053078316946,267.5857447498208,31,42.05473544552523,193,27.38103031071331,6,Desk,Glass,Green,Suburban,Winter,Online,BrandC,12969.557781719332
289.862990260763,235.7614799784055,29,18.66451120016645,94,5.7840838402982,5,Sofa,Wood,Black,Urban,Spring,Online,BrandC,9525.99246405258
121.07967027590661,104.57664171391758,28,13.629892222520306,91,11.681040311442016,1,Bed,Wood,Brown,Rural,Fall,Retail,BrandA,4586.792988999862
363.1546031759611,235.357910578081,27,35.19071257261694,70,28.20935402783255,6,Desk,Metal,Green,Rural,Summer,Online,BrandC,1556.989738732399
406.9676076972145,325.7822784748986,15,19.948843025049328,170,12.813196885111273,9,Desk,Glass,Red,Urban,Spring,Retail,BrandA,650.0023537889138
192.542754680387,165.35535492001532,31,14.120188425423555,189,16.640810569411734,1,Bed,Plastic,Green,Suburban,Spring,Retail,BrandC,14036.71777893761
435.73066564943883,365.3382390152969,40,16.15503157879074,198,2.410105997084627,8,Sofa,Wood,Blue,Rural,Winter,Online,BrandD,21939.726497001713
457.7644646445949,262.35642149610663,15,42.68746445843097,23,23.70499160680387,8,Desk,Glass,Green,Rural,Fall,Online,BrandC,4923.921299438265
174.60701932001402,154.09361967239744,33,11.74832473946554,166,12.682763312647145,3,Table,Fabric,White,Urban,Winter,Online,BrandA,4801.80604925556
492.58466272184995,320.51034630661053,20,34.932942382821494,67,24.015453737954502,9,Chair,Metal,White,Urban,Fall,Online,BrandA,18599.923992769167
113.32018762194129,72.03721996025486,42,36.43037355304655,127,7.613929276679764,8,Chair,Wood,Blue,Suburban,Fall,Online,BrandC,4623.7344728779735
140.9070507811205,73.97233107178543,12,47.50274690888878,92,12.6743625168423,3,Chair,Wood,Brown,Suburban,Winter,Retail,BrandC,892.6253080750635
132.90117765711176,92.29580929911599,37,30.55305383580468,43,23.59646809095031,5,Sofa,Plastic,Green,Rural,Summer,Online,BrandA,-210.01908905018354
452.2953695035417,245.87022617866322,9,45.639455374362846,132,29.216333011309192,3,Desk,Wood,Brown,Suburban,Fall,Online,BrandB,1713.0402443650376
344.43164854623285,206.45781637368395,23,40.05840716290297,54,1.788765731618066,5,Chair,Glass,Black,Rural,Summer,Retail,BrandB,-633.9952912118542
118.4469274500228,74.23981561552708,8,37.32229512930874,157,24.37368532256713,9,Chair,Glass,Green,Rural,Winter,Online,BrandC,3320.5813608830185
248.14553826575704,204.35542649542145,32,17.646947060332625,28,9.020672028813307,4,Bed,Glass,White,Urban,Summer,Online,BrandD,13520.651563564683
326.8841112814109,277.9153874093553,48,14.980453984164136,153,16.522298426732164,6,Desk,Fabric,White,Rural,Fall,Online,BrandC,19450.007212670218
87.55883824522249,54.372858868706025,14,37.90134730154121,153,8.702767948522437,3,Desk,Fabric,Brown,Urban,Winter,Online,BrandD,-2393.149521338969
447.0873657833024,377.10891530377415,27,15.652075150217042,36,18.403364177039705,3,Bed,Wood,Red,Rural,Summer,Online,BrandC,-1623.6166671183728
411.6215909486908,346.9527003745818,25,15.710762505208354,114,10.614084919319266,5,Desk,Fabric,White,Rural,Winter,Retail,BrandA,10894.66670100111
277.3430481094872,223.49977418256645,13,19.413961984605052,180,10.008446729330444,8,Table,Fabric,Red,Rural,Winter,Online,BrandC,9838.140868040171
485.2069768666267,271.07448555027787,21,44.13219543939274,157,1.1381493880780658,8,Sofa,Plastic,White,Suburban,Summer,Online,BrandD,2052.681818160493
237.99244067379487,184.7128680116122,45,22.38708612397085,2,4.4088121771143465,3,Bed,Fabric,White,Suburban,Fall,Retail,BrandD,8369.467854046221
492.849643566424,432.7267311393026,31,12.19903741677725,121,27.512345965964364,8,Chair,Metal,Black,Urban,Fall,Online,BrandC,12861.982582090674
350.5639994616322,270.9916477432448,37,22.698380849313722,42,29.94832286619739,8,Desk,Metal,Red,Rural,Fall,Retail,BrandC,4881.001288844001
335.60207296427365,212.31755727832473,48,36.73532603568665,6,23.41561727608819,3,Table,Metal,Red,Urban,Fall,Retail,BrandB,3696.114649427598
124.67970288310325,87.30468366823268,43,29.976827302766758,124,8.604378743204604,2,Table,Wood,White,Urban,Spring,Retail,BrandC,1181.3619394059533
446.8674912370898,338.85515767904343,5,24.17099826595786,48,12.073354153307776,2,Sofa,Glass,Red,Rural,Winter,Online,BrandC,-880.8486702815462
242.3703595642768,170.68403320070126,13,29.577183650859862,120,22.18510364718248,9,Table,Plastic,White,Suburban,Winter,Online,BrandA,-6979.003540748285
123.0050326021157,67.4044425043929,28,45.20188233076121,72,29.05540670649594,7,Desk,Wood,White,Suburban,Spring,Online,BrandD,7801.1516139363275
55.67338398909157,34.78615654938617,43,37.51743821391918,40,13.664135121881028,6,Desk,Glass,Brown,Urban,Winter,Online,BrandB,9836.419272955165
301.89005763727215,247.83918238333789,25,17.904158777854697,105,24.88567245865124,7,Table,Plastic,Green,Suburban,Winter,Retail,BrandA,5816.851471475815
287.32982995520433,242.6693552595899,35,15.543278156179309,76,29.252067677961506,8,Desk,Plastic,Red,Rural,Summer,Retail,BrandC,10762.232756854239
373.70913006612136,207.37867534673498,47,44.507998691377196,181,26.20419513168013,1,Desk,Plastic,Blue,Rural,Spring,Retail,BrandD,5565.792045833699
450.61612385801095,396.97239264085846,39,11.904529904051019,126,6.814492403139808,8,Chair,Metal,Brown,Suburban,Winter,Online,BrandC,15668.556537457716
85.73296308936328,54.14285648826669,7,36.847095286055634,196,0.24095591626868806,3,Bed,Metal,Red,Suburban,Winter,Retail,BrandC,-2295.8380009033713
379.1734206531631,290.0394166706265,38,23.507450450771202,90,14.762451161652454,3,Desk,Metal,Red,Urban,Spring,Online,BrandC,14339.315919360932
134.335374843912,107.56637254162385,32,19.926994161732754,154,15.940824950858005,6,Desk,Plastic,Black,Suburban,Spring,Retail,BrandC,-9876.597346785476
436.1796739207238,359.75161450656657,3,17.522150614484648,7,6.037510936535089,4,Sofa,Plastic,Blue,Urban,Summer,Retail,BrandD,-290.8166373345873
418.57858123774525,367.6375180443726,45,12.17001191096279,31,8.540231758404529,4,Bed,Metal,Blue,Rural,Summer,Retail,BrandA,20369.398994142364
293.357189743495,183.39747456196352,39,37.48321807884709,63,22.954594825456407,4,Bed,Plastic,Black,Rural,Fall,Online,BrandC,10005.698777169626
369.6092593804902,311.72940362631334,37,15.659741817937809,137,14.110417761394013,9,Bed,Metal,Black,Rural,Fall,Retail,BrandC,15660.40138000912
191.4575509326868,105.81375627506556,22,44.73252386255172,12,9.5206225080077,8,Table,Metal,Red,Suburban,Summer,Retail,BrandB,819.1732965440451
262.0255545197666,204.90827103845092,8,21.798363745856282,190,18.678780820857583,3,Chair,Metal,Green,Suburban,Winter,Online,BrandB,-12411.93075786739
419.73660396971223,334.4423869477994,17,20.320890819440564,92,19.58279267928376,1,Chair,Glass,Black,Suburban,Spring,Retail,BrandD,11232.609875220853
256.6693387279463,197.91497982785452,27,22.89107035194717,162,23.081873305224065,1,Sofa,Plastic,Blue,Urban,Summer,Retail,BrandC,9126.212555689483
211.0092193964488,126.80090390386424,33,39.90741055459388,60,4.701278872887574,1,Bed,Wood,Blue,Urban,Fall,Online,BrandC,14479.726065251052
272.39560126263495,231.32304581508922,46,15.078274119391862,181,22.24551756980971,4,Bed,Metal,Red,Urban,Spring,Online,BrandC,10114.072429952499
422.71216359674827,239.9074923555429,17,43.245661465184206,7,17.982851763312556,6,Desk,Wood,Green,Rural,Fall,Online,BrandD,7975.035721212143
200.84362131689272,104.73069296149444,42,47.854608339166774,28,1.7271559590839136,4,Table,Glass,White,Urban,Winter,Online,BrandD,19935.977543051384
128.1927169110847,100.88587302959311,12,21.301400375523503,94,23.323368847602335,3,Table,Plastic,Black,Suburban,Winter,Retail,BrandC,-8075.526224070075
370.40630914885134,255.65083648213255,48,30.980971390690648,40,11.492408439995552,8,Sofa,Metal,Black,Suburban,Fall,Retail,BrandC,17959.72956540969
421.6901957186368,354.06762194759085,46,16.036079201652953,157,9.911428029889127,8,Chair,Metal,Red,Rural,Spring,Online,BrandD,23563.853089422613
95.28686533559,62.256517367822404,27,34.664114357669646,148,13.44225454744903,6,Bed,Metal,Brown,Suburban,Fall,Retail,BrandC,3289.8189471050036
157.9433507401751,89.60306902078167,48,43.268856459691484,10,10.385252319183872,9,Sofa,Wood,Brown,Suburban,Spring,Retail,BrandA,7125.481087380026
113.88739539244725,95.04778677492023,8,16.542312301205214,1,10.148567766297273,1,Table,Glass,Green,Suburban,Summer,Online,BrandA,-6599.225593845868
206.573635211975,148.64292081028978,23,28.04361473439714,177,24.242330031018763,8,Table,Plastic,Blue,Urban,Fall,Retail,BrandD,10935.509323121933
252.65794050743568,145.4496979569256,42,42.43216830438581,168,3.735157630970768,6,Table,Glass,Blue,Urban,Fall,Retail,BrandA,15559.973093644505
386.9718516334879,304.9932577447971,49,21.184640056542165,193,29.118002035723755,1,Bed,Metal,White,Suburban,Spring,Retail,BrandB,19853.170318186014
343.0164131967534,241.6363534026209,29,29.555454460419984,130,16.647949331230297,4,Bed,Glass,Blue,Suburban,Summer,Online,BrandC,8183.65591761382
329.41785536529403,244.3375223142515,20,25.827480710387206,79,5.487719952639387,5,Bed,Wood,Brown,Suburban,Spring,Retail,BrandB,4623.15870427692
208.5687259743445,142.73595466854798,16,31.564066471736723,178,3.936464487950595,7,Desk,Fabric,Brown,Suburban,Spring,Retail,BrandB,3172.20667536746
428.65139888814196,356.4166055179746,17,16.851640647279748,195,17.74528596404948,8,Chair,Fabric,Black,Urban,Fall,Retail,BrandB,14490.575152358884
262.07922532917405,218.00407421985886,16,16.817491372678,86,18.98998331540784,9,Table,Plastic,White,Rural,Fall,Online,BrandA,2095.4279010521923
490.5972221068195,384.50828520567916,19,21.624447127024546,152,1.590773130894323,6,Table,Plastic,Green,Suburban,Spring,Online,BrandC,16582.780128976625
335.36396223308157,181.82111053594159,8,45.78394490414151,157,7.2900574238635745,9,Desk,Glass,White,Urban,Winter,Retail,BrandC,1751.835973936341
106.81913370402623,89.25182398516091,38,16.445845523837242,105,23.86385763664402,4,Table,Plastic,Green,Suburban,Winter,Retail,BrandD,-1195.8271368779283
354.2799029339453,272.2305169112193,38,23.159480778683612,138,1.4887388323057649,8,Table,Wood,Brown,Rural,Winter,Online,BrandB,2875.9925962806556
196.29680694426455,152.8778507319855,29,22.11903335982801,16,25.652659917181083,3,Bed,Metal,Blue,Urban,Fall,Online,BrandA,7102.9524386215635
358.8472385087438,231.52577521636766,41,35.48068638384514,153,19.744874295790005,4,Bed,Metal,Red,Urban,Fall,Online,BrandB,15648.335992476259
81.33851667308258,69.27697627205222,36,14.828817753719736,22,13.032697780896145,4,Chair,Glass,White,Rural,Summer,Online,BrandB,-3206.1099633343606
128.69664672918174,101.68948039771355,26,20.9851359906057,183,10.392985469127476,6,Table,Metal,White,Rural,Fall,Retail,BrandC,10382.6684881378
435.08176650760385,237.13530688157678,31,45.49638133883222,179,0.5774689154668189,9,Sofa,Glass,Black,Urban,Summer,Online,BrandD,6502.764559863129
152.2308006605817,100.9459509980702,44,33.688878623753496,47,24.75644837255529,6,Table,Plastic,Black,Rural,Fall,Online,BrandA,8582.12088493978
426.66850635932303,364.6104872211694,12,14.544785521594333,19,4.281655619056143,1,Table,Plastic,Brown,Suburban,Winter,Online,BrandC,8688.211935635669
175.6742398044847,91.15361777902878,17,48.112131932104845,1,9.286259755862643,5,Chair,Wood,Green,Rural,Winter,Online,BrandB,8074.955538715565
339.2968595264184,300.1306856596302,15,11.54333521431802,87,17.073209410884115,9,Sofa,Metal,Red,Rural,Spring,Retail,BrandC,-5633.467633842157
362.36775807942394,279.6265259410814,9,22.833497267217485,30,7.379778002137627,5,Table,Wood,Black,Urban,Spring,Retail,BrandB,8354.995848831586
280.6946389152738,211.23686028339114,39,24.744960894264935,154,14.91421391256604,6,Sofa,Fabric,Black,Rural,Summer,Retail,BrandA,8590.207132549802
187.38980451352907,113.97492072980873,42,39.17762974048034,129,24.28028486216107,3,Bed,Wood,Blue,Urban,Summer,Retail,BrandC,4257.617311432348
145.68996936699324,87.3435719155647,48,40.048328450432905,77,14.116138043708245,8,Bed,Glass,Blue,Suburban,Spring,Online,BrandC,10131.007638244682
64.9352095530918,56.9367039340277,12,12.317671220456177,3,28.46932032358788,4,Sofa,Glass,Brown,Rural,Summer,Retail,BrandC,5360.814314369779
186.77588055832572,115.67198039351133,32,38.06910183063509,140,25.42501861129025,4,Table,Wood,Brown,Rural,Fall,Retail,BrandC,-5485.94764663199
343.9232557390774,278.6473504657377,25,18.97978813124002,162,9.991177060901826,5,Sofa,Plastic,Black,Urban,Winter,Online,BrandC,1290.0934243092152
472.2371683018172,310.3772740641204,39,34.27512807171683,127,11.998863737518132,9,Sofa,Fabric,Green,Urban,Spring,Retail,BrandA,22203.45159240317
442.04201701837343,245.64346864026268,18,44.42983716861184,199,12.699801810675815,8,Bed,Wood,Red,Rural,Spring,Retail,BrandD,9321.209410770207
394.72914944088615,199.05643085856104,15,49.57138809218564,193,18.785383587735442,7,Sofa,Plastic,Black,Urban,Fall,Retail,BrandA,5717.428007897777
404.8013044639844,290.5270842271394,32,28.229706519389957,133,8.603871875656194,5,Desk,Wood,Green,Rural,Summer,Online,BrandC,6910.775897060236
349.24320656419786,310.9352526770805,6,10.968847258042688,30,29.07747416467526,9,Desk,Metal,Green,Suburban,Spring,Online,BrandB,3680.3608748818046
167.12908590470136,108.24190081061988,44,35.234552247631825,137,18.26052661810503,9,Bed,Glass,Black,Rural,Spring,Online,BrandB,12105.519784238602
458.23776381762343,294.59048846151995,43,35.7123066402782,20,11.982049762234006,2,Table,Metal,Green,Suburban,Fall,Retail,BrandC,28932.918586105006
351.8295403576253,224.33940847836502,35,36.23633528602232,22,19.35029446474702,4,Table,Metal,White,Suburban,Winter,Online,BrandD,8160.297614906949
302.198283941198,214.02212371047676,34,29.178246507805657,130,11.86215031589123,8,Bed,Fabric,Green,Urban,Spring,Online,BrandC,13441.367247686212
99.94526114606649,67.58957731373003,38,32.37340466302825,159,24.533870429382567,1,Table,Plastic,Black,Urban,Spring,Retail,BrandA,12140.55107115933
251.17499471289145,213.99251804282724,5,14.803414930919406,147,17.035228816551637,5,Chair,Glass,Green,Urban,Fall,Online,BrandD,-6201.53553515681
257.16122204086685,180.58074884710513,18,29.77916833106039,28,1.2591151021820102,8,Desk,Metal,Black,Urban,Spring,Retail,BrandD,13566.261335248782
439.05362428520147,308.69997978896475,16,29.689686472457243,104,5.3027060227038225,2,Chair,Glass,Blue,Rural,Spring,Retail,BrandA,7655.56835527737
295.99169908450483,164.37858691280044,8,44.46513621117773,51,25.94981919088604,2,Chair,Plastic,Black,Suburban,Winter,Online,BrandD,2127.780601526928
221.18024703668434,197.53515329085295,25,10.690418363584557,114,16.886994790703696,8,Chair,Wood,Green,Rural,Spring,Retail,BrandC,1887.0948256545962
489.5601478297967,293.7307800777727,32,40.00108436524681,173,28.51030429541715,9,Bed,Metal,Black,Suburban,Fall,Retail,BrandC,9380.04891613845
99.82426699684206,52.84153920164571,26,47.0654373016159,161,2.1726693858205435,7,Chair,Plastic,Red,Suburban,Winter,Retail,BrandB,-1186.0202016332505
240.14679274037508,183.77437429387018,22,23.474150040991653,100,8.857818902579218,8,Sofa,Glass,Black,Suburban,Winter,Online,BrandA,50.13032689746615
68.91110382713238,50.86649341319146,31,26.18534519372509,83,5.806301197187178,5,Table,Plastic,Black,Rural,Winter,Retail,BrandD,4260.319967141473
382.95685434511864,255.0715766718029,43,33.39417384029018,60,16.615208766862086,1,Bed,Wood,Red,Urban,Summer,Online,BrandD,19294.531448950314
463.1344484896178,309.7799312027799,10,33.11231064477288,124,11.483784932397281,4,Sofa,Plastic,Red,Rural,Fall,Online,BrandD,-1139.2405804746259
176.01679829772024,143.28217428551892,12,18.597443158142767,199,4.718206022291796,2,Sofa,Glass,Red,Suburban,Summer,Retail,BrandC,-1463.294719140125
436.2537545596044,252.27902690309998,28,42.17149439601403,70,19.282557418786407,3,Desk,Metal,Brown,Rural,Spring,Retail,BrandA,11141.445355918948
181.498203707854,150.29890344348817,6,17.18986724220441,69,16.088950973915594,3,Desk,Metal,White,Suburban,Winter,Retail,BrandC,-4658.72073649402
459.8465727397618,349.2529411296553,20,24.050115444199275,138,8.24208753888903,9,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandD,9659.562517569047
389.2828566185528,259.88052845876524,5,33.24120904881902,107,14.393140733471334,4,Desk,Glass,Black,Urban,Spring,Retail,BrandC,317.8184295426197
412.2080495786474,281.62525786662076,23,31.678855336645245,190,22.372149451235686,2,Table,Fabric,Brown,Rural,Summer,Online,BrandD,-829.9998082027996
58.102950020204524,35.016258950885785,9,39.734111712556164,20,6.158150236519756,3,Table,Fabric,Brown,Urban,Winter,Online,BrandD,2848.876007634252
483.26466068331166,387.0204414559994,29,19.91542669212101,130,8.787172401051873,3,Desk,Wood,Red,Suburban,Spring,Retail,BrandC,9978.083607347624
377.0019464316455,265.84288366570854,16,29.485010307789295,81,10.383329612823454,7,Chair,Glass,Red,Suburban,Winter,Online,BrandD,10530.948014492973
187.13799292375998,117.58662652215058,46,37.16581829000626,87,22.401793116030948,8,Sofa,Metal,Blue,Urban,Winter,Online,BrandC,5702.444368137156
423.22759918648114,312.51974338857303,22,26.157995369561988,110,25.407677986527208,6,Table,Glass,Brown,Urban,Summer,Online,BrandB,3388.7439159473106
176.68453928671846,158.71462280839967,8,10.170621917947074,9,11.291654893248326,4,Desk,Wood,White,Urban,Fall,Retail,BrandC,1087.6477466115766
442.7392278047576,298.4526881374513,20,32.58950881373784,154,8.898625855017547,6,Desk,Glass,Black,Rural,Spring,Online,BrandB,14276.684232755873
100.66117568537166,87.40173938100085,14,13.172343968855218,11,26.683402750550314,1,Table,Glass,Green,Rural,Spring,Online,BrandB,10242.331519068965
366.65868985735807,233.93071393086595,39,36.19932640301735,6,29.980947965780363,8,Table,Fabric,White,Suburban,Fall,Online,BrandC,12977.862180869739
293.31431449020965,153.07871180986314,37,47.810691723000566,144,20.11060918985397,1,Chair,Glass,White,Rural,Spring,Retail,BrandA,5724.941451198356
93.44051158794836,54.354050556720644,34,41.830315745262844,192,29.699418449675424,5,Desk,Fabric,Blue,Rural,Summer,Online,BrandA,2396.4684975379414
158.85222271647754,106.03037302151748,11,33.25219426689264,191,19.7989883340573,2,Desk,Fabric,Black,Suburban,Spring,Retail,BrandC,909.3254678561275
55.58181632479165,32.67399146625665,40,41.21460285621724,113,22.003808160234748,6,Bed,Plastic,Black,Suburban,Summer,Online,BrandC,982.8670594606459
260.9455844590276,130.4964900777367,33,49.99091847126978,25,11.659680046305409,9,Chair,Wood,Red,Urban,Spring,Retail,BrandD,6335.215265921732
185.56936734200016,160.70318626170646,31,13.3999384900989,14,12.989026409971604,5,Table,Fabric,Red,Urban,Summer,Online,BrandD,178.30039513400516
319.26086793399145,267.39750327148056,44,16.244823550762842,32,4.324069919681854,4,Table,Glass,White,Rural,Fall,Retail,BrandC,18318.14962195993
183.75701346887774,146.439068166115,34,20.308310740522106,61,24.682500442953696,2,Sofa,Fabric,Blue,Suburban,Spring,Online,BrandA,9009.539537614291
184.9636001781431,104.89763679832308,7,43.28741617415886,46,27.931770926616004,3,Table,Fabric,Black,Rural,Summer,Retail,BrandD,1048.912865752013
384.4369394292215,210.72735165737993,49,45.18545695160056,94,18.70314401082336,6,Desk,Fabric,Blue,Rural,Winter,Retail,BrandD,21607.96039294007
71.66427619025905,37.77007627031438,23,47.29581002110467,34,10.309419253361954,8,Table,Metal,Green,Suburban,Winter,Online,BrandA,4433.603322363221
456.30274783639425,360.3019772585329,46,21.03883244908315,192,4.6204897612309885,8,Desk,Metal,Black,Suburban,Winter,Online,BrandC,14437.915591111352
433.51874347603166,377.82163575719477,7,12.847681572484596,199,7.954686891159448,5,Desk,Metal,Red,Suburban,Spring,Retail,BrandA,1021.2108770240554
350.5121074518829,235.61926089464347,25,32.77856716347852,75,7.662312625555298,5,Chair,Metal,White,Suburban,Summer,Retail,BrandB,15493.223099640796
316.9497065483229,173.57949368500843,3,45.234373120158075,122,18.40583652490719,3,Table,Plastic,Blue,Rural,Winter,Online,BrandD,-1027.4019023743342
451.5361241628435,318.3136094103186,38,29.50428717071574,82,28.351123960908133,7,Chair,Fabric,Red,Rural,Spring,Retail,BrandD,8827.131187611132
133.3985807879215,85.31276294937068,20,36.0467237016548,24,1.4481566087394437,6,Desk,Plastic,White,Rural,Summer,Online,BrandD,6241.381048297774
85.53612298587288,55.592489823885195,34,35.0070030260001,56,0.030668987833439854,1,Table,Glass,Red,Suburban,Winter,Online,BrandA,1506.2491958013024
157.77957645929214,118.10310131783612,49,25.14677503377171,31,18.005458329429768,4,Table,Wood,Black,Urban,Winter,Retail,BrandA,9143.085733447753
407.5602254150856,320.94847920796207,44,21.25127546951191,62,8.521813862391458,6,Chair,Plastic,Blue,Rural,Spring,Online,BrandC,16223.882494040445
65.60162002691749,35.70312012021342,44,45.57585604507357,11,26.41645027016871,6,Chair,Metal,Green,Urban,Summer,Retail,BrandD,-1859.3100183623496
312.26307578757036,160.57694386963314,30,48.57639076774094,62,9.81750923717451,3,Desk,Metal,Brown,Urban,Spring,Online,BrandB,4982.638797043376
497.9468822860895,447.0229108170189,17,10.226787892571403,76,8.692128015866679,6,Desk,Glass,Red,Urban,Winter,Online,BrandC,-699.4459564254694
435.0632422268927,258.03224112837097,10,40.69086604337792,91,8.085318636548918,6,Table,Fabric,Brown,Suburban,Spring,Online,BrandA,-1527.0428630746542
284.65056006961527,148.45443566042135,35,47.84677900366163,0,4.345584818047323,9,Table,Wood,Blue,Suburban,Spring,Online,BrandB,12671.7209010921
78.63840917898905,45.291802118470585,20,42.404986836163204,178,17.445914228313317,9,Bed,Plastic,Black,Rural,Winter,Online,BrandC,7327.236315477956
424.1180814735694,218.66813155744578,18,48.44168614606144,69,5.046408070026301,2,Bed,Fabric,Red,Rural,Winter,Online,BrandA,4196.745099563448
319.54032867974473,209.8499171583827,45,34.32756421531313,135,12.738934793708726,4,Sofa,Fabric,Black,Suburban,Summer,Online,BrandB,5672.628460206601
101.71984867680507,83.50799957535736,44,17.90392862194703,195,13.829161567669466,9,Desk,Plastic,Green,Suburban,Summer,Online,BrandC,9545.911895426823
92.23577817051029,58.70786803316352,27,36.35022200969118,132,0.6147614063392337,4,Sofa,Plastic,Green,Urban,Winter,Online,BrandB,8312.196571697941
459.3320687464666,311.2771076469507,49,32.23266372486535,85,0.5042183946342749,8,Sofa,Plastic,White,Suburban,Winter,Online,BrandA,26008.579347498453
351.1401183221353,270.4603070040037,36,22.976529057302447,38,15.606380662704877,3,Chair,Plastic,White,Suburban,Fall,Online,BrandC,3413.575852302268
423.17905969253997,297.7308554683826,23,29.64423719720479,22,20.88104196687397,3,Chair,Metal,White,Suburban,Fall,Online,BrandA,10276.339486337418
445.5405051270203,376.2938309992835,32,15.542172559147026,67,28.26427446841214,9,Bed,Fabric,Black,Suburban,Summer,Retail,BrandD,12985.4691781383
307.297558421745,260.101038589948,10,15.358572998169734,179,5.373578524708654,8,Sofa,Fabric,White,Urban,Spring,Retail,BrandD,7410.726305980834
282.85085828976855,142.54672863525283,11,49.60357218035385,3,3.097764283082477,1,Bed,Metal,Blue,Rural,Winter,Online,BrandB,3769.921985742526
243.6923346444456,197.68773567757427,38,18.87814774067203,125,1.5626372078145279,2,Desk,Fabric,Brown,Urban,Winter,Online,BrandD,5364.728517009431
192.62596450600367,131.81268390375223,6,31.570655990333034,174,13.081247487388508,3,Table,Plastic,Brown,Suburban,Spring,Retail,BrandA,-1018.1396725595512
245.5681823864203,219.91520095238798,41,10.446378347853463,20,18.694421020078707,2,Chair,Wood,Black,Suburban,Summer,Online,BrandB,14071.350616205797
398.24584507857037,276.100989109719,47,30.670716964982585,183,25.216600702537924,3,Desk,Fabric,Black,Rural,Fall,Online,BrandC,15895.335190761827
320.86554395680923,287.0971337167189,34,10.524162184468091,104,20.479346468793942,8,Desk,Wood,White,Rural,Summer,Online,BrandA,2134.9640183663996
451.6354804796807,362.1338586411998,36,19.81722555177053,65,6.25082367224572,6,Chair,Wood,Brown,Rural,Spring,Retail,BrandC,23774.90033198015
249.5210064706345,149.5733596442085,37,40.05580461546775,186,13.85311099188837,7,Chair,Metal,Brown,Urban,Winter,Online,BrandC,13731.05594069976
323.1903104234393,231.19677140618887,17,28.46420082852169,6,27.31039038925966,6,Sofa,Glass,White,Rural,Fall,Retail,BrandC,12306.231488226007
334.08839889139495,299.62860235629347,40,10.314574420856685,48,9.802231874321137,1,Bed,Fabric,Black,Suburban,Spring,Retail,BrandC,17725.173094235608
316.2637230378465,266.6141905695355,40,15.69877568992305,15,14.961910952757943,3,Desk,Metal,Green,Suburban,Winter,Online,BrandA,6115.795998972766
366.1851978884824,197.35432505253127,12,46.105324248351145,144,28.756960039310904,1,Sofa,Metal,Green,Suburban,Summer,Retail,BrandD,4780.602360692584
156.84506076866282,122.73891389030963,21,21.745120127600153,83,22.04124016721093,9,Sofa,Wood,White,Urban,Fall,Retail,BrandA,5585.234754239405
280.5636998956058,179.0646848359255,40,36.17681656516748,86,22.43221156925076,9,Desk,Fabric,Green,Rural,Winter,Retail,BrandD,1983.5622548188376
96.90116126375645,48.72121634565958,19,49.72070952478608,97,7.570020132396829,5,Desk,Metal,Blue,Rural,Winter,Online,BrandC,-4160.183075823075
223.03009744016566,147.5104086550205,3,33.86076123892001,74,12.440943549153845,4,Table,Plastic,Blue,Rural,Winter,Online,BrandD,4302.840314984417
269.45018087956896,160.02693899821335,18,40.609823131001136,33,2.4702648929016515,9,Bed,Metal,Blue,Rural,Winter,Retail,BrandC,8843.734339032082
343.5009167954626,284.26339646149677,19,17.24522917918114,160,18.19577601151601,9,Desk,Plastic,Black,Suburban,Winter,Online,BrandB,17180.062074499212
477.73897366379157,303.331878374039,47,36.50677564616937,25,3.1119049362748252,3,Chair,Glass,Black,Urban,Summer,Retail,BrandC,20453.059979549842
320.29297994676017,266.16650193858766,6,16.899052241847304,65,25.077287466178642,5,Table,Plastic,Black,Rural,Spring,Online,BrandD,-6974.893533237649
384.6172622794519,192.40062217878577,16,49.97608244660819,124,24.436613610599906,3,Bed,Plastic,Black,Suburban,Fall,Online,BrandB,3894.414357769929
277.81972677284125,173.11715624870249,8,37.687233998955236,62,16.008153033669284,2,Chair,Wood,Black,Suburban,Summer,Retail,BrandB,6084.066839569681
